Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
290,30,21.39,38.43,20.4633333333,37.59,20.6333333333,41.1566666667,21.0,39.6933333333,19.175,52.8975,2.23,95.9333333333,20.0,36.5,20.2633333333,43.03,17.9266666667,41.73,2.05,764.55,83.0,5.0,40.0,-0.6,35.3330765967,35.3330765967
270,20,21.39,38.56,20.39,37.59,20.6,41.0,20.9175,39.5225,19.1,52.73,2.4,96.0,19.9633333333,36.6266666667,20.39,43.09,17.89,41.56,2.2,764.6,81.3333333333,5.6666666667,40.0,-0.7333333333,13.1268579629,13.1268579629
420,30,21.3233333333,38.56,20.39,37.59,20.6,40.86,20.89,39.53,19.1,52.56,2.2666666667,95.9333333333,19.89,36.76,20.5333333333,43.09,17.89,41.5,2.35,764.65,79.6666666667,6.3333333333,40.0,-0.8666666667,42.5538109732,42.5538109732
280,20,21.29,38.5,20.4633333333,37.7,20.6,40.8333333333,20.89,39.26,19.0333333333,52.4333333333,2.0266666667,95.9666666667,19.89,36.8266666667,20.6,43.09,17.89,41.3633333333,2.5,764.7,78.0,7.0,40.0,-1.0,16.6802757536,16.6802757536
300,20,21.29,38.56,20.4633333333,37.76,20.6,40.6266666667,20.89,39.2,19.0,52.3633333333,1.8266666667,95.9,19.89,36.9666666667,20.6333333333,43.03,17.89,41.23,2.4166666667,764.7666666667,79.5,6.3333333333,40.0,-0.8166666667,28.9142133784,28.9142133784
350,30,21.4266666667,39.0,20.5333333333,37.76,20.6333333333,40.5,20.8566666667,39.1633333333,19.0,52.29,1.6333333333,95.9,19.79,37.0,20.76,42.9633333333,17.89,41.06,2.3333333333,764.8333333333,81.0,5.6666666667,40.0,-0.6333333333,21.6386565124,21.6386565124
270,20,21.5666666667,39.06,20.679,37.745,20.7,40.4333333333,20.79,39.09,18.9528571429,52.2514285714,1.36,95.9666666667,19.79,37.009,20.8483333333,42.8725,17.89,41.0,2.25,764.9,82.5,5.0,40.0,-0.45,2.579766151,2.579766151
560,20,21.73,40.9,20.79,37.79,20.7,40.4333333333,20.8233333333,39.2666666667,18.9633333333,52.1333333333,0.8,96.09,19.79,37.1214285714,20.89,42.76,17.79,40.76,2.1666666667,764.9666666667,84.0,4.3333333333,40.0,-0.2666666667,36.4901643945,36.4901643945
1080,30,21.93,42.7666666667,21.04,38.08,20.7,40.6333333333,20.89,39.7333333333,18.89,51.8816666667,0.4666666667,96.09,19.79,37.1842857143,20.9266666667,42.6633333333,17.79,40.6725,2.0833333333,765.0333333333,85.5,3.6666666667,40.0,-0.0833333333,27.4085207144,27.4085207144
750,20,22.1633333333,42.4,21.2864285714,38.39,20.86,41.7233333333,20.89,39.9266666667,18.89,51.8144444444,0.1666666667,96.09,19.716875,36.946875,20.9371428571,42.6214285714,17.79,40.59,2.0,765.1,87.0,3.0,40.0,0.1,37.5610992778,37.5610992778
390,10,22.4966666667,43.1933333333,21.5594444444,38.9033333333,21.1933333333,43.7233333333,20.89,40.5333333333,18.89,51.96,0.0333333333,96.09,19.7,36.6272222222,20.89,42.3655555556,17.79,40.5,1.8,765.0666666667,87.8333333333,2.6666666667,40.0,0.0333333333,2.5385582354,2.5385582354
350,10,22.8933333333,42.1933333333,21.7927777778,39.225,21.6966666667,45.1,20.89,40.2966666667,18.89,52.1105555556,0.1666666667,96.2266666667,19.6277777778,36.2561111111,20.8011111111,42.25,17.79,40.5,1.6,765.0333333333,88.6666666667,2.3333333333,40.0,-0.0333333333,35.74831062,35.74831062
340,10,23.175,41.67,21.9572222222,39.2288888889,22.0966666667,45.56,20.8233333333,39.89,18.89,52.235,0.65,96.4,19.5944444444,35.9477777778,20.9266666667,42.4666666667,17.79,40.4,1.4,765.0,89.5,2.0,40.0,-0.1,14.8847228382,14.8847228382
290,20,23.2,41.2266666667,22.0111111111,39.0872222222,22.4266666667,45.7,20.79,40.3966666667,18.89,52.3022222222,0.9666666667,96.4333333333,19.5666666667,35.8022222222,21.0444444444,42.4866666667,17.79,40.4,1.2,764.9666666667,90.3333333333,1.6666666667,40.0,-0.1666666667,14.1738604871,14.1738604871
230,40,23.29,40.7966666667,22.09375,38.9425,22.6725,45.52,20.79,40.6566666667,18.89,52.31,1.0,96.3,19.580625,36.73875,21.1142857143,42.5,17.79,40.3633333333,1.0,764.9333333333,91.1666666667,1.3333333333,40.0,-0.2333333333,41.4938563714,41.4938563714
120,30,23.29,40.39,22.1,38.6266666667,22.79,45.0,20.79,40.26,18.89,52.23,0.7333333333,96.2266666667,19.9175,38.1675,21.2,42.4666666667,17.79,40.29,0.8,764.9,92.0,1.0,40.0,-0.3,4.3197687599,4.3197687599
90,10,21.7,35.59,20.29,35.975,21.0,37.06,20.89,36.1,18.0,46.09,-0.0333333333,95.3966666667,21.675,30.9725,22.5,37.2225,18.1,37.03,0.8,764.9,73.0,2.0,40.0,-3.6,3.1393064768,3.1393064768
130,10,21.6,35.73,20.23,35.7966666667,20.9633333333,37.2,20.89,36.4633333333,18.0,46.0064285714,-0.2666666667,95.23,21.5214285714,30.945,22.4511111111,37.4755555556,18.1,37.1633333333,0.5333333333,764.8833333333,74.6666666667,2.0,40.0,-3.5666666667,19.8853045935,19.8853045935
380,20,21.6,35.79,20.15,35.825,20.89,37.26,20.89,36.6633333333,18.0,46.0,-0.5333333333,94.9633333333,21.5,31.0333333333,22.434,37.79,18.1,37.2,0.2666666667,764.8666666667,76.3333333333,2.0,40.0,-3.5333333333,24.5014212443,24.5014212443
800,10,21.5,36.76,20.1,36.0772727273,20.79,37.26,21.0,36.8266666667,18.03,46.027,-0.8333333333,94.9266666667,21.412,31.1,22.5,38.858,18.1,37.26,0.0,764.85,78.0,2.0,40.0,-3.5,31.5524373786,31.5524373786
790,10,21.5666666667,38.6266666667,20.1,37.0409090909,20.79,37.26,21.0666666667,36.9666666667,18.0,46.1175,-1.0333333333,95.26,21.365,31.2475,22.5,39.45,18.1,37.29,-0.2666666667,764.8333333333,79.6666666667,2.0,40.0,-3.4666666667,36.1702156137,36.1702156137
540,20,21.6333333333,42.0666666667,20.1,38.154,20.7,37.4933333333,21.7333333333,36.9666666667,18.0,46.32,-1.4266666667,94.2266666667,21.23,31.39,22.55,39.9616666667,18.1,37.23,-0.5333333333,764.8166666667,81.3333333333,2.0,40.0,-3.4333333333,3.8382896222,3.8382896222
120,20,21.7,45.0666666667,20.0666666667,40.56,20.7,38.1,22.26,37.2333333333,18.0,46.9388888889,-1.9,92.4333333333,21.1833333333,31.5666666667,22.55,40.2933333333,18.1,37.2,-0.8,764.8,83.0,2.0,40.0,-3.4,21.0723040276,21.0723040276
110,20,21.79,45.5266666667,20.075,41.15625,20.7,38.495,22.39,37.3266666667,18.0,47.4542857143,-2.23,91.8966666667,21.1333333333,31.6666666667,22.5916666667,40.5566666667,18.1,37.2,-0.8333333333,764.8,82.3333333333,2.0,40.0,-3.55,48.6863342929,48.6863342929
160,30,21.8566666667,43.5266666667,20.1,40.6925,20.73,38.89,22.3233333333,37.4666666667,18.2983333333,58.9633333333,-2.43,91.69,21.0555555556,31.78,22.6,40.99,18.2,38.6933333333,-0.8666666667,764.8,81.6666666667,2.0,40.0,-3.7,40.69028917,40.69028917
140,20,21.9266666667,41.86,20.1,40.3,20.79,39.09,22.1666666667,37.4666666667,18.6633333333,65.7333333333,-2.5666666667,91.99,21.0,31.84,22.7,41.4333333333,18.1333333333,38.9666666667,-0.9,764.8,81.0,2.0,40.0,-3.85,11.1883861478,11.1883861478
550,20,22.025,41.075,20.1666666667,40.6933333333,20.8233333333,39.1266666667,22.0333333333,37.3266666667,18.73,56.1333333333,-2.8333333333,91.2566666667,21.0,32.0666666667,22.7,41.6,18.1,38.9666666667,-0.9333333333,764.8,80.3333333333,2.0,40.0,-4.0,24.4871152914,24.4871152914
530,10,22.1,40.7666666667,20.29,40.7175,20.89,39.2,21.8566666667,37.06,18.79,52.3425,-3.03,90.8333333333,20.9266666667,32.26,22.65,41.6133333333,18.1,38.8266666667,-0.9666666667,764.8,79.6666666667,2.0,40.0,-4.15,0.5670096492,0.5670096492
100,0,22.23,46.26,20.31,40.72,20.89,39.4933333333,21.79,37.0,18.9385714286,51.4271428571,-3.1633333333,90.76,20.89,32.378,22.5777777778,41.3311111111,18.0,38.56,-1.0,764.8,79.0,2.0,40.0,-4.3,12.9301148467,12.9301148467
100,10,22.29,47.7333333333,20.39,41.7777777778,20.9633333333,40.3,21.65,36.9,19.1,51.4785714286,-3.3266666667,90.83,20.86,32.236,22.444375,40.6,18.0,38.5,-1.0333333333,764.8,78.0,2.0,40.0,-4.4833333333,22.7299385937,22.7299385937
90,10,22.3566666667,45.63,20.4541666667,42.3416666667,21.0,40.73,21.5666666667,36.9666666667,19.1994444444,50.52,-3.475,90.6225,20.74,31.7622222222,22.39,40.4076923077,17.9633333333,38.43,-1.0666666667,764.8,77.0,2.0,40.0,-4.6666666667,37.048834411,37.048834411
90,10,22.29,44.63,20.51875,42.48125,21.0,40.79,21.5,36.9,19.26,49.3683333333,-3.56,90.8666666667,20.7,31.456875,22.3566666667,40.5,17.89,38.23,-1.1,764.8,76.0,2.0,40.0,-4.85,49.5330005884,49.5330005884
100,10,22.29,43.2633333333,20.60625,42.16375,20.9633333333,40.76,21.3566666667,36.79,19.3066666667,48.4044444444,-3.59,91.1,20.61875,31.160625,22.34625,40.545,17.9633333333,37.9666666667,-1.1333333333,764.8,75.0,2.0,40.0,-5.0333333333,16.6102473042,16.6102473042
130,10,22.29,42.4566666667,20.6666666667,41.6788888889,20.89,40.645,21.29,36.8633333333,19.39,47.5277777778,-3.59,91.3666666667,20.5611111111,31.05,22.365,40.5,17.8233333333,37.7666666667,-1.1666666667,764.8,74.0,2.0,40.0,-5.2166666667,47.2395702731,47.2395702731
110,10,22.39,41.6233333333,20.7064285714,41.1071428571,20.89,40.5675,21.2,36.9,19.424375,46.809375,-3.53,91.6633333333,20.5,31.2678571429,22.39,40.30125,17.89,37.645,-1.2,764.8,73.0,2.0,40.0,-5.4,48.0926709948,48.0926709948
40,0,19.2,41.2,18.0666666667,41.56,19.5,40.7,18.7,38.09,17.39,55.0,-0.6777777778,93.2227777778,18.8233333333,34.3633333333,19.5,41.9,17.1,37.4,-1.2,756.6,82.0,2.0,29.0,-4.0,41.9651953969,41.9651953969
40,0,19.2,41.2,18.0,41.5,19.5,40.7,18.6333333333,38.03,17.4266666667,54.9666666667,-1.0266666667,91.0538888889,18.79,34.3371428571,19.445,41.845,17.1,37.29,-1.3333333333,756.6,82.8333333333,2.1666666667,28.1666666667,-3.9833333333,32.7222487656,32.7222487656
40,0,19.2,41.2,18.0,41.5,19.5,40.7,18.6,38.045,17.39,54.79,-1.43,89.29,18.79,34.4,19.434,41.834,17.1,37.29,-1.4666666667,756.6,83.6666666667,2.3333333333,27.3333333333,-3.9666666667,47.2264169948,47.2264169948
40,0,19.2,41.2,17.9266666667,41.5,19.5,40.7,18.6,38.09,17.42,54.79,-1.6972222222,88.9388888889,18.79,34.4,19.39,41.75,17.0666666667,37.26,-1.6,756.6,84.5,2.5,26.5,-3.95,25.5828814814,25.5828814814
20,0,19.1333333333,41.1266666667,17.89,41.53,19.5,40.7,18.6,38.09,17.39,54.7,-1.8627777778,88.8494444444,18.754,34.4,19.39,41.7,17.0,37.2,-1.7333333333,756.6,85.3333333333,2.6666666667,25.6666666667,-3.9333333333,4.2460529599,4.2460529599
30,0,19.1,41.1266666667,17.89,41.59,19.5,40.6633333333,18.5666666667,38.1633333333,17.39,54.678,-1.9988888889,88.8133333333,18.7,34.4,19.39,41.7,17.0666666667,37.2,-1.8666666667,756.6,86.1666666667,2.8333333333,24.8333333333,-3.9166666667,49.7385254712,49.7385254712
30,10,19.1,41.1266666667,17.89,41.59,19.4266666667,40.53,18.5,38.09,17.39,54.59,-2.01,89.5916666667,18.7,34.4,19.3566666667,41.7,17.0,37.1175,-2.0,756.6,87.0,3.0,24.0,-3.9,20.0722059933,20.0722059933
70,10,19.1,41.2,17.8233333333,41.53,19.39,40.4,18.5,38.1266666667,17.39,54.59,-2.0,90.1433333333,18.7,34.5,19.29,41.7,17.0,37.09,-2.0833333333,756.6,86.3333333333,3.0,24.0,-4.0833333333,44.7823148337,44.7823148337
230,10,19.1,41.0,17.79,41.56,19.39,40.3266666667,18.5,38.2,17.39,54.5675,-2.035,90.4466666667,18.7,34.5,19.315,42.0225,17.0,37.1266666667,-2.1666666667,756.6,85.6666666667,3.0,24.0,-4.2666666667,43.8429206028,43.8429206028
660,10,19.1,40.9333333333,17.79,41.4333333333,19.3566666667,40.2,18.4633333333,38.1633333333,17.34,54.5,-2.155,90.7383333333,18.6,34.59,19.412,42.196,17.0,37.2,-2.25,756.6,85.0,3.0,24.0,-4.45,14.824239898,14.824239898
510,0,19.1,41.0,17.79,41.4633333333,19.29,40.26,18.39,38.1633333333,17.29,54.5,-2.2911111111,90.7111111111,18.6,34.59,19.5666666667,42.4666666667,17.0,37.29,-2.3333333333,756.6,84.3333333333,3.0,24.0,-4.6333333333,6.6295954864,6.6295954864
300,10,19.1,41.1933333333,17.79,41.59,19.29,40.23,18.39,38.2,17.29,54.4333333333,-2.3988888889,90.5811111111,18.6,34.7,19.73,42.8266666667,17.0,37.29,-2.4166666667,756.6,83.6666666667,3.0,24.0,-4.8166666667,13.2955453824,13.2955453824
300,20,19.1,41.4666666667,17.9266666667,41.86,19.29,40.29,18.39,38.2,17.29,54.4,-2.5294444444,90.2661111111,18.5333333333,34.7,19.865,43.0425,16.9633333333,37.29,-2.5,756.6,83.0,3.0,24.0,-5.0,0.2863771399,0.2863771399
350,10,19.23,41.5666666667,18.0666666667,42.06,19.39,40.2,18.3566666667,38.3266666667,17.29,54.4,-2.6694444444,89.9861111111,18.6,34.79,19.9266666667,43.2666666667,16.89,37.29,-2.5,756.65,82.1666666667,3.0,24.5,-5.1333333333,40.980091074,40.980091074
90,10,19.3566666667,41.96,18.1333333333,41.9333333333,19.39,40.05,18.29,38.4,17.29,54.33,-2.7,90.1511111111,18.5166666667,34.8816666667,20.0375,43.485,16.89,37.29,-2.5,756.7,81.3333333333,3.0,25.0,-5.2666666667,8.733083948,8.733083948
100,0,19.6966666667,42.7233333333,18.2925,42.27,19.53,40.1333333333,18.29,38.4333333333,17.29,54.29,-2.745,90.0172222222,18.5,34.8725,20.0181818182,43.3781818182,16.89,37.29,-2.5,756.75,80.5,3.0,25.5,-5.4,42.1540276031,42.1540276031
130,10,19.9633333333,42.53,18.4633333333,42.6333333333,19.6333333333,40.33,18.29,38.5,17.3727272727,56.9009090909,-2.8572222222,89.8611111111,18.48,34.88,19.9725,43.333125,16.89,37.3,-2.5,756.8,79.6666666667,3.0,26.0,-5.5333333333,8.3356083371,8.3356083371
200,0,20.1,42.1,18.7,42.4666666667,19.7,40.59,18.29,38.5,17.9507692308,72.8715384615,-2.9333333333,89.8722222222,18.48,34.88,20.0272727273,43.7454545455,16.9633333333,37.9666666667,-2.5,756.85,78.8333333333,3.0,26.5,-5.6666666667,38.2009717519,38.2009717519
480,0,20.1,41.8266666667,18.76,42.5266666667,19.7,40.59,18.29,38.5,18.0,70.1975,-2.9722222222,89.7277777778,18.5,34.8555555556,20.1333333333,43.83,17.0,39.36,-2.5,756.9,78.0,3.0,27.0,-5.8,25.9469043696,25.9469043696
50,0,19.26,39.8333333333,18.0,40.2,19.0,39.56,18.0666666667,37.3333333333,16.39,54.9,-1.4311111111,89.33,19.1,31.6833333333,20.0,39.59,16.89,38.4,-0.5,757.4,74.0,1.0,22.0,-4.7,35.8782033552,35.8782033552
40,0,19.2,39.7,18.0,40.29,19.0,39.5675,18.0,37.26,16.39,54.9,-1.9527777778,86.83,19.0722222222,31.6888888889,19.9938888889,39.6572222222,16.8566666667,38.3333333333,-0.75,757.45,75.5,1.0,21.6666666667,-4.6666666667,43.2308913325,43.2308913325
40,0,19.2,39.6633333333,17.9266666667,40.29,19.0,39.59,18.0,37.2,16.39,54.8816666667,-2.3255555556,85.3877777778,19.0,31.7288888889,19.9022222222,39.715,16.79,38.26,-1.0,757.5,77.0,1.0,21.3333333333,-4.6333333333,48.9279104047,48.9279104047
50,0,19.2,39.59,17.89,40.3266666667,19.0,39.59,18.0,37.26,16.3733333333,54.79,-2.7461111111,84.2044444444,18.9694444444,31.7,19.8288888889,39.73,16.79,38.2,-1.25,757.55,78.5,1.0,21.0,-4.6,12.4563103775,12.4563103775
60,10,19.2,39.59,17.8233333333,40.3266666667,19.0,39.59,17.89,37.3266666667,16.3233333333,54.77,-3.1377777778,83.34,18.89,31.7,19.7761538462,39.7653846154,16.79,38.2,-1.5,757.6,80.0,1.0,20.6666666667,-4.5666666667,1.2430345174,1.2430345174
190,20,19.2,39.53,17.79,40.245,19.0,39.6633333333,17.89,37.4,16.3122222222,54.745,-3.4155555556,83.2322222222,18.84,31.6666666667,19.7578571429,40.0364285714,16.79,38.09,-1.75,757.65,81.5,1.0,20.3333333333,-4.5333333333,11.1489115981,11.1489115981
350,10,19.1666666667,39.4666666667,17.7,40.1633333333,18.9266666667,39.0566666667,17.89,37.4,16.3122222222,54.7,-3.6227777778,83.1988888889,18.79,31.6888888889,19.79,40.4663636364,16.79,38.09,-2.0,757.7,83.0,1.0,20.0,-4.5,6.1012749793,6.1012749793
210,10,19.1,39.2666666667,17.7,39.9633333333,18.76,38.73,17.815,37.4,16.29,54.7,-3.8044444444,83.3572222222,18.765,31.745,19.8572222222,40.8255555556,16.76,38.09,-2.1166666667,757.7333333333,83.8333333333,1.0,27.3333333333,-4.4833333333,19.2619712441,19.2619712441
140,10,19.0666666667,39.09,17.6666666667,39.76,18.7,38.6566666667,17.79,37.4666666667,16.29,54.6083333333,-3.8627777778,84.0322222222,18.7,31.7955555556,19.9611764706,41.1052941176,16.7,38.09,-2.2333333333,757.7666666667,84.6666666667,1.0,34.6666666667,-4.4666666667,4.2165237246,4.2165237246
110,10,19.0,39.03,17.6666666667,39.76,18.7,38.59,17.79,37.5,16.29,54.59,-4.0616666667,83.3327777778,18.65,31.8288888889,20.0888888889,41.51,16.7,38.09,-2.35,757.8,85.5,1.0,42.0,-4.45,14.129094989,14.129094989
120,0,19.0,38.8266666667,17.6666666667,39.6633333333,18.7,38.6633333333,17.79,37.56,16.29,54.515,-4.1961111111,83.9988888889,18.6,31.8288888889,20.1555555556,42.0188888889,16.7,38.09,-2.4666666667,757.8333333333,86.3333333333,1.0,49.3333333333,-4.4333333333,28.3291229396,28.3291229396
120,10,19.0,38.9666666667,17.6,39.7233333333,18.73,38.7,17.7,37.53,16.29,54.4722222222,-4.3655555556,83.5411111111,18.55,31.945,20.2331578947,42.6031578947,16.7,38.06,-2.5833333333,757.8666666667,87.1666666667,1.0,56.6666666667,-4.4166666667,16.4271151181,16.4271151181
110,10,19.0,39.19,17.6,39.86,18.79,38.76,17.7,37.59,16.29,54.4,-4.5605555556,82.8488888889,18.4877777778,32.0,20.29,43.0091666667,16.675,37.875,-2.7,757.9,88.0,1.0,64.0,-4.4,47.1737341373,47.1737341373
260,10,19.0,39.4633333333,17.6666666667,40.1333333333,18.79,38.9,17.7,37.59,16.2675,54.351875,-4.6911111111,82.9438888889,18.40375,32.0,20.29,43.2257142857,16.6,37.7,-2.75,757.95,88.1666666667,0.8333333333,63.6666666667,-4.4333333333,18.8651756966,18.8651756966
550,0,19.0,39.8633333333,17.73,40.26,18.79,38.8266666667,17.7,37.53,16.29,54.29,-4.7938888889,83.0455555556,18.3627272727,31.7081818182,20.29,42.9916666667,16.6,37.5266666667,-2.8,758.0,88.3333333333,0.6666666667,63.3333333333,-4.4666666667,47.6657806197,47.6657806197
480,10,19.0333333333,40.7666666667,17.79,40.2,18.79,38.9566666667,17.6,37.1,16.254,54.069,-4.8333333333,83.3488888889,18.2623076923,31.3176923077,20.272,42.26,16.6,37.2666666667,-2.85,758.05,88.5,0.5,63.0,-4.5,13.6626433814,13.6626433814
360,10,19.1666666667,40.8266666667,17.89,40.26,18.93,39.8966666667,17.6,36.8266666667,16.245,53.85,-4.8944444444,83.5038888889,18.2,31.0333333333,20.2,41.8266666667,16.5666666667,36.93,-2.9,758.1,88.6666666667,0.3333333333,62.6666666667,-4.5333333333,34.366507805,34.366507805
360,20,19.2,41.0266666667,17.9633333333,40.2,19.3933333333,41.7633333333,17.6,36.6633333333,16.3,60.5266666667,-4.9822222222,83.1311111111,18.1666666667,30.8266666667,20.29,41.6333333333,16.5666666667,36.6566666667,-2.95,758.15,88.8333333333,0.1666666667,62.3333333333,-4.5666666667,6.8495902233,6.8495902233
290,10,19.26,40.8266666667,18.0333333333,40.09,19.7266666667,42.6233333333,17.5333333333,36.59,16.9,75.0666666667,-4.9711111111,83.8555555556,18.1,30.65,20.29,41.36,16.5,36.4666666667,-3.0,758.2,89.0,0.0,62.0,-4.6,40.5105385813,40.5105385813
60,0,17.5,36.6633333333,16.4266666667,36.79,17.89,37.4,16.39,36.2,16.2,51.6938888889,1.6,96.9666666667,16.2,31.0,20.1888888889,42.1966666667,15.6,35.59,0.3,760.3,87.0,2.0,58.0,-1.6,18.6550636077,18.6550636077
70,0,17.39,36.6266666667,16.39,36.8266666667,17.89,37.4666666667,16.3233333333,36.26,16.2,51.6022222222,1.5333333333,96.9,16.2,31.0333333333,20.2,42.0172222222,15.6,35.59,0.2666666667,760.3666666667,87.5,2.0,56.8333333333,-1.55,24.9285842408,24.9285842408
340,0,17.39,36.75,16.39,36.9666666667,17.8566666667,37.43,16.29,36.29,16.2,51.59,1.39,96.69,16.2,31.0944444444,20.1166666667,41.73,15.6,35.59,0.2333333333,760.4333333333,88.0,2.0,55.6666666667,-1.5,19.9632868404,19.9632868404
360,0,17.39,36.9666666667,16.39,36.9333333333,17.79,37.29,16.29,36.29,16.1722222222,51.645,1.3233333333,96.69,16.2,31.1166666667,20.1,41.4294444444,15.6,35.6266666667,0.2,760.5,88.5,2.0,54.5,-1.45,1.0473472299,1.0473472299
160,0,17.39,37.03,16.39,37.0,17.79,37.2,16.29,36.4,16.1222222222,51.7,1.2,96.5633333333,16.2,31.1888888889,20.1333333333,41.2488888889,15.6,35.6266666667,0.1666666667,760.5666666667,89.0,2.0,53.3333333333,-1.4,26.2144514243,26.2144514243
120,10,17.39,37.1633333333,16.39,37.1266666667,17.79,37.2,16.29,36.4,16.1,51.71,1.2,96.69,16.2,31.2,20.1333333333,41.1022222222,15.5,35.7,0.1333333333,760.6333333333,89.5,2.0,52.1666666667,-1.35,8.0199424876,8.0199424876
90,0,17.39,37.2,16.39,37.2,17.79,37.19,16.2,36.3266666667,16.1,51.71,1.1,96.69,16.1166666667,31.2,20.1,41.09,15.5,35.7,0.1,760.7,90.0,2.0,51.0,-1.3,10.2557117585,10.2557117585
90,0,17.39,37.3333333333,16.5,37.4333333333,17.79,37.2,16.2,36.4,16.1,51.7,1.1,96.7633333333,16.1,31.23,20.1222222222,41.1144444444,15.5,35.7,0.05,760.7,90.5,2.0,50.5,-1.2833333333,48.7613357836,48.7613357836
90,10,17.39,37.53,16.5,37.56,17.79,37.2,16.2,36.4,16.1,51.6327777778,1.1,96.7633333333,16.1,31.265,20.1333333333,41.09,15.5,35.7,0.0,760.7,91.0,2.0,50.0,-1.2666666667,48.3177437563,48.3177437563
80,0,17.4633333333,37.7233333333,16.6333333333,37.73,17.79,37.2,16.2,36.4666666667,16.1,51.58,0.975,96.5225,16.1,31.29,20.1333333333,41.025,15.5,35.7,-0.05,760.7,91.5,2.0,49.5,-1.25,38.0035161157,38.0035161157
170,10,17.5333333333,38.03,16.76,37.8633333333,17.79,37.2,16.2,36.5,16.0666666667,51.4716666667,0.8,96.4,16.1,31.2955555556,20.1833333333,40.9833333333,15.5,35.7,-0.1,760.7,92.0,2.0,49.0,-1.2333333333,3.8185266079,3.8185266079
830,10,17.6,38.09,16.96,38.03,17.79,37.39,16.2,36.53,16.0388888889,51.3983333333,0.8,96.4,16.1,31.3566666667,20.2,40.8694444444,15.5,35.7,-0.15,760.7,92.5,2.0,48.5,-1.2166666667,25.791193801,25.791193801
540,30,17.7633333333,41.16,17.2225,38.1675,17.8566666667,37.7233333333,16.2,36.59,16.0722222222,51.3816666667,0.8,96.4666666667,16.1,31.4416666667,20.2,40.7638888889,15.4266666667,35.7,-0.2,760.7,93.0,2.0,48.0,-1.2,30.015259725,30.015259725
340,30,17.9633333333,46.5666666667,17.4633333333,38.9933333333,18.0666666667,39.53,16.2,36.59,16.0166666667,51.3388888889,0.8,96.53,16.1,31.6666666667,20.1722222222,40.5,15.39,35.7,-0.15,760.7833333333,92.5,1.8333333333,49.3333333333,-1.2166666667,21.8512045452,21.8512045452
410,40,18.23,44.2566666667,17.6633333333,39.73,18.4,41.8633333333,16.1333333333,36.6633333333,16.0,51.4166666667,0.8,96.59,16.1,31.6888888889,20.1,40.515,15.39,35.7,-0.1,760.8666666667,92.0,1.6666666667,50.6666666667,-1.2333333333,0.0821130583,0.0821130583
390,30,18.3566666667,43.2566666667,17.8566666667,39.79,18.86,43.36,16.1,36.7,16.0,51.545,0.7,96.59,16.1,31.7,20.1277777778,40.59,15.39,35.73,-0.05,760.95,91.5,1.5,52.0,-1.25,21.7775759054,21.7775759054
360,40,18.5333333333,43.36,18.0333333333,39.6633333333,19.1333333333,43.5,16.1,36.7,16.0,51.6327777778,0.7,96.59,16.1,31.705,20.1777777778,40.59,15.39,35.79,0.0,761.0333333333,91.0,1.3333333333,53.3333333333,-1.2666666667,25.0481884461,25.0481884461
330,50,18.6,42.2333333333,18.1666666667,39.4633333333,19.46,43.73,16.1333333333,36.9266666667,16.0555555556,51.4027777778,0.7333333333,96.6233333333,16.1,31.78,20.2,40.6205555556,15.39,35.79,0.05,761.1166666667,90.5,1.1666666667,54.6666666667,-1.2833333333,33.4802353056,33.4802353056
210,40,18.73,41.2666666667,18.3233333333,39.2333333333,19.6666666667,43.79,16.2,37.3333333333,16.4416666667,49.4327777778,0.8,96.6233333333,16.1,31.79,20.225,40.6438888889,15.4175,36.1475,0.1,761.2,90.0,1.0,56.0,-1.3,34.7428553388,34.7428553388
