Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,rv1,rv2
390,10,20.79,40.9333333333,20.0,39.56,21.1,42.59,20.7633333333,41.9,18.2,53.59,0.0666666667,96.19,19.39,41.2,20.5,49.29,17.8566666667,45.9,-0.3666666667,764.5666666667,96.0,2.3333333333,25.3333333333,-0.9666666667,16.9311887468,16.9311887468
370,10,20.79,41.1333333333,20.0,39.59,21.1,42.59,21.03,41.5666666667,18.1666666667,53.59,-0.3,96.0266666667,19.39,41.29,20.4633333333,49.1633333333,17.79,45.76,-0.5833333333,764.6333333333,96.0,2.1666666667,24.6666666667,-1.1833333333,1.5856601996,1.5856601996
380,10,20.79,41.2,20.0,39.6633333333,21.0,42.4,21.36,41.1333333333,18.1,53.59,-0.6333333333,95.8333333333,19.3233333333,41.23,20.39,49.03,17.8566666667,45.76,-0.8,764.7,96.0,2.0,24.0,-1.4,17.6792898797,17.6792898797
100,10,20.79,41.2,20.0,39.8266666667,21.0,42.4,21.6333333333,40.9333333333,18.1,53.5,-0.9666666667,95.56,19.29,41.23,20.39,49.09,17.79,45.59,-0.8,764.7166666667,95.5,2.0,24.6666666667,-1.4666666667,19.3561793887,19.3561793887
90,20,20.79,41.26,20.0,39.9666666667,21.0,42.2966666667,21.79,40.6333333333,18.1,53.56,-1.0333333333,95.6266666667,19.29,41.29,20.39,49.03,17.79,45.53,-0.8,764.7333333333,95.0,2.0,25.3333333333,-1.5333333333,17.8473580047,17.8473580047
470,10,20.79,41.26,20.0,40.09,21.0,42.1633333333,21.79,40.6333333333,18.1,53.5,-0.9,95.8,19.29,41.29,20.39,48.9333333333,17.79,45.5,-0.8,764.75,94.5,2.0,26.0,-1.6,47.9984303005,47.9984303005
320,0,20.79,41.645,20.0,40.09,20.945,42.45,21.79,40.5333333333,18.1,53.4333333333,-0.9666666667,95.66,19.29,40.8233333333,20.39,48.86,17.79,45.36,-0.8,764.7666666667,94.0,2.0,26.6666666667,-1.6666666667,19.1869102418,19.1869102418
270,0,20.8233333333,42.1266666667,20.1,40.09,21.23,43.8933333333,21.73,40.0,18.1,53.26,-1.05,95.64,19.29,40.29,20.29,48.4,17.79,44.99,-0.8,764.7833333333,93.5,2.0,27.3333333333,-1.7333333333,27.3168810527,27.3168810527
260,0,20.89,42.4,20.1666666667,40.09,21.43,44.8933333333,21.6666666667,39.6333333333,18.1,53.0666666667,-1.2,95.59,19.26,39.7666666667,20.29,47.8975,17.79,44.53,-0.8,764.8,93.0,2.0,28.0,-1.8,46.2661737925,46.2661737925
230,0,20.9266666667,42.39,20.2,39.93,21.7633333333,45.59,21.5333333333,39.36,18.1,52.76,-1.1333333333,95.6566666667,19.2,39.36,20.29,47.4633333333,17.73,43.8933333333,-0.6333333333,764.85,92.5,1.8333333333,28.1666666667,-1.7166666667,45.8429763559,45.8429763559
470,10,21.0,42.59,20.26,39.79,22.03,45.4633333333,21.3566666667,38.93,18.1,52.5666666667,-1.1333333333,95.6566666667,19.2,39.23,20.2,46.9666666667,17.73,43.5,-0.4666666667,764.9,92.0,1.6666666667,28.3333333333,-1.6333333333,12.1366496431,12.1366496431
400,0,21.1333333333,42.5333333333,20.39,39.5,22.23,44.99,21.29,38.79,18.1,52.3,-1.26,95.53,19.2,39.03,20.2,46.7666666667,17.7,43.0633333333,-0.3,764.95,91.5,1.5,28.5,-1.55,35.8545419411,35.8545419411
290,0,21.2,42.3333333333,20.5,39.2966666667,22.3566666667,44.53,21.2,38.5,18.1,52.0666666667,-1.3233333333,95.33,19.1666666667,38.46,20.2,46.4,17.76,42.73,-0.1333333333,765.0,91.0,1.3333333333,28.6666666667,-1.4666666667,17.447301792,17.447301792
100,0,21.39,41.8,20.5666666667,39.03,22.39,43.7333333333,21.2633333333,38.9633333333,18.1,51.8333333333,-1.3233333333,95.2633333333,19.1,38.0666666667,20.1333333333,46.2,17.79,42.73,0.0333333333,765.05,90.5,1.1666666667,28.8333333333,-1.3833333333,27.7141675353,27.7141675353
90,0,21.4633333333,40.6,20.8233333333,38.8633333333,22.3233333333,43.2666666667,21.4633333333,39.1633333333,18.1,51.6266666667,-1.29,95.3,19.1333333333,38.06,20.1,45.93,17.79,42.73,0.2,765.1,90.0,1.0,29.0,-1.3,37.1486206539,37.1486206539
100,0,20.1333333333,41.4,18.5,41.1266666667,20.1,40.73,19.4266666667,37.9,18.23,59.2233333333,-5.3333333333,87.0366666667,19.6666666667,38.4233333333,20.6,46.9,17.5666666667,41.6633333333,-4.8,760.0,88.0,2.0,22.0,-6.5,45.5825657235,45.5825657235
60,20,20.1,41.36,18.39,41.1266666667,20.1,40.79,19.4633333333,38.2666666667,18.29,58.88,-5.3,86.9222222222,19.7,38.4655555556,20.6,47.035,17.5,41.59,-4.75,759.9666666667,87.8333333333,2.0,21.6666666667,-6.4833333333,40.9976042924,40.9976042924
50,0,20.1,41.56,18.39,41.3333333333,20.1,40.79,19.39,38.4666666667,18.29,58.79,-5.3333333333,86.5338888889,19.7,38.2666666667,20.6,47.03,17.5666666667,41.43,-4.7,759.9333333333,87.6666666667,2.0,21.3333333333,-6.4666666667,4.6824926278,4.6824926278
40,0,20.1,41.59,18.3566666667,41.4633333333,20.1,40.73,19.39,38.4666666667,18.2,58.73,-5.2927777778,86.7077777778,19.6,37.93,20.5,46.76,17.5,41.23,-4.65,759.9,87.5,2.0,21.0,-6.45,8.8953040657,8.8953040657
40,0,20.0333333333,41.4633333333,18.29,41.59,20.1,40.79,19.39,38.4,18.2,58.73,-5.1677777778,86.8183333333,19.6,37.745,20.5,46.5666666667,17.5,41.0266666667,-4.6,759.8666666667,87.3333333333,2.0,20.6666666667,-6.4333333333,32.1107290103,32.1107290103
40,0,20.05,41.45,18.3566666667,41.59,20.1,40.79,19.39,38.4,18.15,58.745,-5.19,86.5366666667,19.575,37.5675,20.4725,46.2175,17.5,40.7666666667,-4.55,759.8333333333,87.1666666667,2.0,20.3333333333,-6.4166666667,43.7141496921,43.7141496921
20,0,20.0,41.4,18.29,41.59,20.1,40.9,19.315,38.4,18.12,58.7,-5.2266666667,86.6716666667,19.5,37.45,20.39,45.895,17.5,40.5266666667,-4.5,759.8,87.0,2.0,20.0,-6.4,29.6156675206,29.6156675206
20,0,20.0,41.4,18.29,41.59,20.0333333333,40.8266666667,19.29,38.3266666667,18.1333333333,58.7,-5.1855555556,86.9988888889,19.5,37.2,20.39,45.6333333333,17.4266666667,40.2666666667,-4.4333333333,759.7666666667,86.8333333333,2.0,20.3333333333,-6.35,13.121609611,13.121609611
30,0,20.0,41.4,18.23,41.53,20.0,40.73,19.29,38.3633333333,18.1,58.59,-5.075,87.53,19.4266666667,37.0666666667,20.39,45.4333333333,17.39,39.9666666667,-4.3666666667,759.7333333333,86.6666666667,2.0,20.6666666667,-6.3,44.1876132041,44.1876132041
50,0,19.9266666667,41.4,18.26,41.56,20.0,40.79,19.29,38.29,18.1,58.53,-4.9933333333,88.0244444444,19.39,36.8633333333,20.29,45.2233333333,17.39,39.8266666667,-4.3,759.7,86.5,2.0,21.0,-6.25,9.3844673131,9.3844673131
50,0,19.89,41.4,18.2,41.56,19.89,40.79,19.2,38.2,18.1,58.5,-4.9,88.3377777778,19.39,36.73,20.29,45.03,17.39,39.645,-4.2333333333,759.6666666667,86.3333333333,2.0,21.3333333333,-6.2,24.4433491142,24.4433491142
40,0,19.89,41.4,18.2,41.59,19.89,40.79,19.2,38.2,18.05,58.395,-4.8327777778,88.3827777778,19.39,36.56,20.29,44.8633333333,17.39,39.4666666667,-4.1666666667,759.6333333333,86.1666666667,2.0,21.6666666667,-6.15,0.4910243559,0.4910243559
40,0,19.8566666667,41.3633333333,18.2,41.59,19.89,40.79,19.2,38.2,18.0,58.26,-4.7266666667,88.7738888889,19.39,36.5,20.29,44.79,17.39,39.4,-4.1,759.6,86.0,2.0,22.0,-6.1,18.0217021611,18.0217021611
40,0,19.79,41.23,18.2,41.7,19.89,40.79,19.2,38.2,18.0,58.2,-4.6138888889,88.9666666667,19.29,36.4666666667,20.2,44.5,17.39,39.26,-4.0,759.55,86.1666666667,1.8333333333,22.1666666667,-5.9833333333,22.1080845455,22.1080845455
40,0,19.79,41.2,18.1333333333,41.7,19.89,40.79,19.1,38.2,18.0,58.1633333333,-4.45,89.4472222222,19.29,36.4,20.2,44.36,17.3233333333,39.1266666667,-3.9,759.5,86.3333333333,1.6666666667,22.3333333333,-5.8666666667,6.2864610692,6.2864610692
50,0,19.79,41.2,18.1,41.73,19.89,40.79,19.1,38.1266666667,18.0,58.09,-4.2683333333,89.945,19.245,36.245,20.1,44.26,17.29,39.06,-3.8,759.45,86.5,1.5,22.5,-5.75,31.2182273832,31.2182273832
50,0,19.76,41.2,18.1,41.79,19.89,40.79,19.1666666667,38.0,18.0,58.0,-4.0394444444,90.4027777778,19.23,36.1266666667,20.1,44.1266666667,17.29,39.0,-3.7,759.4,86.6666666667,1.3333333333,22.6666666667,-5.6333333333,15.1215665857,15.1215665857
50,0,19.7,41.2,18.1,41.79,19.8233333333,40.73,19.1,38.0,17.9266666667,57.9333333333,-3.7983333333,90.8533333333,19.23,36.0666666667,20.1,44.0,17.29,38.9,-3.6,759.35,86.8333333333,1.1666666667,22.8333333333,-5.5166666667,11.9818614097,11.9818614097
40,0,19.7,41.1633333333,18.1,41.79,19.84,40.745,19.1,37.9666666667,17.89,57.9,-3.6016666667,91.2894444444,19.2,36.0,20.0333333333,43.9333333333,17.29,38.8266666667,-3.5,759.3,87.0,1.0,23.0,-5.4,17.9314881796,17.9314881796
30,10,19.0,39.9333333333,17.4633333333,40.5,19.5,40.09,18.29,38.09,17.075,54.854375,-5.315,86.2383333333,17.4725,33.8725,19.29,44.9055555556,16.79,41.59,-4.3,756.5,90.0,1.0,64.0,-5.7,12.0935605257,12.0935605257
20,10,18.9633333333,39.9333333333,17.39,40.56,19.39,39.8633333333,18.2,38.0,17.1,54.158125,-5.1855555556,86.6683333333,17.5,33.9,19.29,45.0088888889,16.79,41.59,-4.3,756.55,89.8333333333,1.0,64.0,-5.7333333333,14.9820313789,14.9820313789
50,0,18.89,40.06,17.39,40.7,19.39,39.8633333333,18.2,38.06,17.05,54.7494444444,-5.075,86.64,17.4755555556,33.8755555556,19.285,44.9055555556,16.79,41.56,-4.3,756.6,89.6666666667,1.0,64.0,-5.7666666667,35.2239410742,35.2239410742
50,0,18.89,40.2,17.39,40.7,19.39,39.8266666667,18.2,38.23,17.0,55.3638888889,-5.035,86.3372222222,17.445,33.845,19.23,44.7116666667,16.79,41.4333333333,-4.3,756.65,89.5,1.0,64.0,-5.8,38.5837474023,38.5837474023
50,0,18.89,40.2,17.39,40.73,19.3233333333,39.9,18.2,38.29,16.945,55.8505555556,-5.0911111111,85.7927777778,17.4144444444,33.8388888889,19.2,44.4761111111,16.76,41.2233333333,-4.3,756.7,89.3333333333,1.0,64.0,-5.8333333333,0.6920170272,0.6920170272
50,10,18.89,40.3266666667,17.39,40.8633333333,19.29,40.0,18.2,38.4,16.89,56.16,-5.14,85.1072222222,17.4144444444,33.8144444444,19.19,44.325,16.7,41.03,-4.3,756.75,89.1666666667,1.0,64.0,-5.8666666667,27.5656976737,27.5656976737
40,0,18.89,40.5266666667,17.3566666667,40.9333333333,19.29,40.0,18.1333333333,38.4666666667,16.89,56.4477777778,-5.245,84.3577777778,17.39,33.8266666667,19.1333333333,44.155,16.7,40.7233333333,-4.3,756.8,89.0,1.0,64.0,-5.9,32.6230595238,32.6230595238
40,0,18.89,40.59,17.29,41.06,19.29,40.06,18.1,38.6266666667,16.89,56.6572222222,-5.3388888889,83.9794444444,17.39,33.8816666667,19.1,44.0094444444,16.7,40.4633333333,-4.4,756.8666666667,89.6666666667,1.0,63.6666666667,-5.9,46.583035402,46.583035402
50,0,18.89,40.53,17.29,41.0,19.29,40.0,18.1,38.6266666667,16.89,56.8105555556,-5.4111111111,83.4672222222,17.39,33.8938888889,19.0833333333,43.7983333333,16.7,40.26,-4.5,756.9333333333,90.3333333333,1.0,63.3333333333,-5.9,34.5195852569,34.5195852569
40,0,18.79,40.4,17.29,41.0,19.29,40.0,18.1,38.59,16.8844444444,56.9111111111,-5.4888888889,83.4488888889,17.39,33.8511111111,19.0333333333,43.6161111111,16.7,40.0666666667,-4.6,757.0,91.0,1.0,63.0,-5.9,12.6883569523,12.6883569523
40,0,18.79,40.4,17.29,41.0,19.29,40.0,18.1,38.53,16.8263636364,56.9363636364,-5.4444444444,83.7766666667,17.39,33.8683333333,19.0,43.4111111111,16.6666666667,39.8333333333,-4.7,757.0666666667,91.6666666667,1.0,62.6666666667,-5.9,20.5519185052,20.5519185052
40,0,18.79,40.4333333333,17.26,40.9666666667,19.23,39.9333333333,18.0666666667,38.4666666667,16.79,56.9611111111,-5.4333333333,83.8444444444,17.3788888889,33.9388888889,19.0,43.4,16.6,39.6266666667,-4.8,757.1333333333,92.3333333333,1.0,62.3333333333,-5.9,6.1445556581,6.1445556581
40,0,18.79,40.4333333333,17.2,40.9,19.2,39.9,18.0,38.3175,16.8066666667,56.9927777778,-5.4333333333,83.6144444444,17.34,33.9388888889,18.945,43.2955555556,16.6,39.4666666667,-4.9,757.2,93.0,1.0,62.0,-5.9,6.5983277862,6.5983277862
20,0,18.7,40.5,17.2,41.0,19.2,39.9,18.0,38.29,16.7955555556,57.005,-5.4944444444,83.0783333333,17.29,33.9,18.89,43.1572222222,16.6,39.4,-4.7,757.2166666667,92.6666666667,1.0,62.0,-5.75,32.0059004123,32.0059004123
30,0,18.7,40.56,17.2,41.0,19.2,39.9,18.0,38.2,16.79,57.0,-5.5761111111,82.3294444444,17.3233333333,33.8755555556,18.89,43.045,16.6,39.26,-4.5,757.2333333333,92.3333333333,1.0,62.0,-5.6,17.3211716115,17.3211716115
30,0,18.7,40.59,17.2,41.06,19.2,39.8266666667,17.89,38.2,16.79,57.0,-5.715,81.6416666667,17.3252941176,33.9,18.89,42.9611111111,16.6,39.1266666667,-4.3,757.25,92.0,1.0,62.0,-5.45,21.1378302309,21.1378302309
40,0,18.7,40.59,17.2,41.0,19.1,39.76,17.89,38.1633333333,16.77,57.0,-5.7988888889,81.1627777778,17.29,33.9,18.8677777778,42.825,16.6,39.0,-4.1,757.2666666667,91.6666666667,1.0,62.0,-5.3,46.9704440213,46.9704440213
40,0,18.7,40.59,17.2,41.03,19.1,39.76,17.89,38.09,16.73,56.9944444444,-5.8333333333,81.2044444444,17.29,33.9,18.8177777778,42.7188888889,16.6,38.9,-3.9,757.2833333333,91.3333333333,1.0,62.0,-5.15,19.194461545,19.194461545
40,0,18.625,40.545,17.1333333333,41.03,19.1,39.79,17.89,38.09,16.745,56.9111111111,-5.8222222222,81.7944444444,17.29,33.8083333333,18.8017647059,42.6029411765,16.5,38.845,-3.7,757.3,91.0,1.0,62.0,-5.0,11.42925655,11.42925655
50,0,18.5,39.6633333333,17.0666666667,39.6933333333,18.73,39.0666666667,17.29,38.56,16.9607142857,48.4235714286,-3.45,90.4516666667,16.8566666667,31.9546666667,19.0,44.5425,16.3233333333,42.3,-2.8,758.9,90.0,2.0,61.0,-4.3,20.1032011886,20.1032011886
40,0,18.4266666667,39.4633333333,17.0,39.36,18.7,38.9,17.29,38.5,16.8733333333,48.8527777778,-3.4,90.6344444444,16.79,31.4494444444,18.9572222222,44.2022222222,16.29,41.7666666667,-2.7333333333,758.95,89.3333333333,2.0,61.1666666667,-4.3166666667,23.4690537094,23.4690537094
60,10,18.39,39.26,17.0,39.1633333333,18.7,38.9,17.29,38.3,16.79,49.0935294118,-3.4111111111,90.4588888889,16.79,31.2029411765,18.9407692308,43.8930769231,16.29,41.2266666667,-2.6666666667,759.0,88.6666666667,2.0,61.3333333333,-4.3333333333,20.1168255066,20.1168255066
60,0,18.39,39.1266666667,17.0,39.03,18.6666666667,38.7233333333,17.2,37.8633333333,16.7736363636,49.2409090909,-3.4772222222,89.95,16.7654545455,30.9681818182,18.8733333333,43.51,16.245,40.34,-2.6,759.05,88.0,2.0,61.5,-4.35,35.104505124,35.104505124
60,0,18.39,38.8633333333,16.89,38.8633333333,18.6,38.59,17.2,37.73,16.725,49.3816666667,-3.6844444444,88.9616666667,16.73,30.8138888889,18.8733333333,43.3372222222,16.2,39.6933333333,-2.5333333333,759.1,87.3333333333,2.0,61.6666666667,-4.3666666667,19.9582232628,19.9582232628
50,0,18.34,38.5475,16.89,38.6566666667,18.6,38.59,17.2,37.56,16.6833333333,49.3816666667,-3.8755555556,88.1722222222,16.7,30.65,18.8177777778,43.0477777778,16.2,39.3,-2.4666666667,759.15,86.6666666667,2.0,61.8333333333,-4.3833333333,25.0979161356,25.0979161356
70,0,18.3233333333,38.3266666667,16.89,38.3633333333,18.6,38.59,17.1333333333,37.4333333333,16.6625,49.35875,-3.8266666667,88.6327777778,16.7,30.5327777778,18.8011111111,42.8311111111,16.1666666667,38.8333333333,-2.4,759.2,86.0,2.0,62.0,-4.4,1.8486875342,1.8486875342
60,0,18.29,38.1333333333,16.89,38.23,18.6,38.59,17.1,37.1633333333,16.6222222222,49.3144444444,-3.6672222222,89.665,16.6857142857,30.3914285714,18.79,42.6177777778,16.1,38.5666666667,-2.3666666667,759.3,86.3333333333,2.3333333333,61.8333333333,-4.3166666667,14.8987867404,14.8987867404
60,10,18.29,37.9333333333,16.79,38.0,18.6,38.53,17.1,37.03,16.6,49.2825,-3.5133333333,90.395,16.6611111111,30.2705555556,18.79,42.5,16.1,38.2233333333,-2.3333333333,759.4,86.6666666667,2.6666666667,61.6666666667,-4.2333333333,48.1420990895,48.1420990895
60,10,18.29,37.8266666667,16.79,37.9333333333,18.5333333333,38.5,17.1,36.9666666667,16.6,49.2,-3.3044444444,90.9311111111,16.6111111111,30.21,18.79,42.4357142857,16.1,37.89,-2.3,759.5,87.0,3.0,61.5,-4.15,46.7548452318,46.7548452318
350,20,18.23,37.7666666667,16.79,37.9333333333,18.6,38.3975,17.1,36.9,16.5416666667,49.1725,-3.1725,91.12,16.6,30.1428571429,18.745,42.3764285714,16.0666666667,37.7233333333,-2.2666666667,759.6,87.3333333333,3.3333333333,61.3333333333,-4.0666666667,48.0549588683,48.0549588683
360,10,18.2,37.7,16.79,38.3933333333,18.6,38.23,17.0,36.79,16.5,49.09,-3.0,91.4633333333,16.6,30.1,18.7,42.2736363636,16.0,37.4633333333,-2.2333333333,759.7,87.6666666667,3.6666666667,61.1666666667,-3.9833333333,39.6297682077,39.6297682077
80,10,18.2,37.8333333333,16.89,38.6266666667,18.5666666667,38.03,17.0,36.79,16.5,49.09,-2.9333333333,91.7966666667,16.6,30.1,18.7,42.1358333333,16.0,37.26,-2.2,759.8,88.0,4.0,61.0,-3.9,37.7388596418,37.7388596418
50,10,18.2,37.8633333333,16.89,38.7,18.5,38.03,17.0,36.79,16.5,49.09,-2.79,92.1233333333,16.6,30.0666666667,18.7,42.0409090909,16.0,37.0666666667,-2.1666666667,759.8333333333,88.1666666667,3.6666666667,60.5,-3.85,3.2983315061,3.2983315061
60,0,18.2,37.73,16.89,38.96,18.4633333333,37.8633333333,17.0,36.79,16.5,49.0,-2.73,92.33,16.5333333333,30.0,18.7,42.09,16.0,36.8633333333,-2.1333333333,759.8666666667,88.3333333333,3.3333333333,60.0,-3.8,6.7752389587,6.7752389587
80,10,18.2,38.03,16.9633333333,39.5666666667,18.39,37.79,16.89,36.7,16.4266666667,48.9333333333,-2.56,92.6933333333,16.5,30.0666666667,18.7,42.2233333333,16.0,36.73,-2.1,759.9,88.5,3.0,59.5,-3.75,6.1799687799,6.1799687799
50,10,18.2,38.8233333333,17.0,39.2,18.39,37.8266666667,16.89,36.6175,16.39,48.9,-2.4333333333,93.0266666667,16.5,30.0666666667,18.7,42.4633333333,15.89,36.59,-2.0666666667,759.9333333333,88.6666666667,2.6666666667,59.0,-3.7,38.1271930411,38.1271930411
80,0,18.2,38.9666666667,16.89,39.2,18.39,37.9,16.89,36.53,17.3975,73.1175,-2.26,93.3333333333,16.5,30.0,18.675,42.37,15.89,36.53,-2.0333333333,759.9666666667,88.8333333333,2.3333333333,58.5,-3.65,45.1732857968,45.1732857968
90,10,18.26,39.8333333333,16.89,39.26,18.5,38.0,16.89,36.5,18.9933333333,83.8566666667,-2.025,93.67,16.5,30.0,18.6,42.2233333333,15.89,36.4,-2.0,760.0,89.0,2.0,58.0,-3.6,20.1329545118,20.1329545118
50,10,18.2,39.59,17.29,39.09,18.5,40.09,17.1,38.0,16.1,55.0,-2.09,93.76,16.0888888889,33.8877777778,18.8844444444,46.5,15.89,43.59,-1.8,762.7,90.0,2.0,55.0,-3.2,41.1981300334,41.1981300334
40,10,18.2,39.59,17.29,39.1266666667,18.5,40.06,17.1,38.0,16.1,54.8111111111,-2.4333333333,92.6266666667,16.0722222222,33.7644444444,18.8622222222,46.5288888889,15.89,43.56,-1.9666666667,762.8,90.1666666667,1.8333333333,55.3333333333,-3.35,31.5942682675,31.5942682675
60,10,18.2,39.6633333333,17.23,39.1266666667,18.5,39.9333333333,17.1,37.86,16.1,54.4044444444,-2.56,92.7,16.0,33.3283333333,18.7955555556,46.0705555556,15.89,43.4333333333,-2.1333333333,762.9,90.3333333333,1.6666666667,55.6666666667,-3.5,23.4964980744,23.4964980744
40,10,18.2,39.59,17.2,38.93,18.5,39.9,17.1,37.56,16.0722222222,53.9972222222,-2.59,92.8333333333,16.0,33.0572222222,18.765,45.4066666667,15.86,42.9233333333,-2.3,763.0,90.5,1.5,56.0,-3.65,12.9370451788,12.9370451788
50,10,18.1666666667,39.4666666667,17.2,38.6175,18.5,39.8266666667,17.0333333333,37.36,16.0277777778,53.5683333333,-2.59,93.0266666667,15.945,32.8344444444,18.72,44.7705555556,15.8,42.39,-2.4666666667,763.1,90.6666666667,1.3333333333,56.3333333333,-3.8,1.2290175422,1.2290175422
40,0,18.1,39.2666666667,17.1333333333,38.5,18.39,39.6633333333,17.0,37.09,16.0388888889,53.2055555556,-2.5,93.245,15.9266666667,32.645,18.6888888889,44.22,15.8,41.7966666667,-2.6333333333,763.2,90.8333333333,1.1666666667,56.6666666667,-3.95,16.4404063835,16.4404063835
30,0,18.1,39.06,17.1,38.3633333333,18.39,39.53,17.0,37.03,16.0388888889,52.3772222222,-2.6266666667,92.5966666667,15.89,32.4983333333,18.6055555556,43.665,15.8,41.39,-2.8,763.3,91.0,1.0,57.0,-4.1,11.2426742213,11.2426742213
20,0,18.1,38.9333333333,17.1,38.23,18.39,39.3633333333,16.89,36.9,16.1388888889,50.8016666667,-2.8333333333,91.73,15.89,32.3694444444,18.6,43.2683333333,15.8,40.8333333333,-3.05,763.3666666667,91.3333333333,1.0,54.3333333333,-4.3,43.8665919704,43.8665919704
20,0,18.0666666667,38.7233333333,17.0,37.9666666667,18.39,39.23,16.89,36.8266666667,16.2,49.7744444444,-3.03,90.9566666667,15.885,32.2038888889,18.5388888889,42.9427777778,15.7175,40.375,-3.3,763.4333333333,91.6666666667,1.0,51.6666666667,-4.5,33.882710035,33.882710035
40,0,18.0,38.59,17.0,37.9,18.29,39.09,16.89,36.7,16.2,49.115,-3.1633333333,90.3566666667,15.825,32.0222222222,18.5,42.5394444444,15.69,39.86,-3.55,763.5,92.0,1.0,49.0,-4.7,26.2966651819,26.2966651819
40,0,18.0,38.5,17.0,37.79,18.23,38.9633333333,16.8233333333,36.5666666667,16.2,48.61,-3.23,90.4933333333,15.805,31.8916666667,18.4327777778,42.1811111111,15.69,39.5266666667,-3.8,763.5666666667,92.3333333333,1.0,46.3333333333,-4.9,27.8843331966,27.8843331966
40,0,18.0,38.4333333333,16.9266666667,37.73,18.2,38.9,16.79,36.5,16.2,47.9777777778,-3.23,90.56,15.8,31.78,18.39,41.8827777778,15.69,39.2666666667,-4.05,763.6333333333,92.6666666667,1.0,43.6666666667,-5.1,12.3735836707,12.3735836707
50,0,17.89,38.29,16.89,37.6633333333,18.2,38.9,16.79,36.4333333333,16.22,47.5088888889,-3.29,90.5633333333,15.8,31.705,18.39,41.6327777778,15.69,38.9666666667,-4.3,763.7,93.0,1.0,41.0,-5.3,0.3648385406,0.3648385406
60,0,17.89,38.29,16.89,37.53,18.2,38.8633333333,16.79,36.4,16.21,47.0566666667,-3.29,90.3566666667,15.8,31.65,18.34,41.45,15.69,38.7666666667,-3.8333333333,763.7833333333,92.5,1.0,43.1666666667,-4.9166666667,47.4453217583,47.4453217583
60,20,17.89,38.145,16.89,37.4666666667,18.2,38.8175,16.79,36.4,16.225,46.7833333333,-3.29,90.0666666667,15.8,31.5611111111,18.29,41.2472222222,15.6,38.43,-3.3666666667,763.8666666667,92.0,1.0,45.3333333333,-4.5333333333,35.9575069277,35.9575069277
60,10,17.8566666667,38.0266666667,16.89,37.3266666667,18.2,38.9,16.79,36.29,16.23,46.4761111111,-3.29,90.3333333333,15.7877777778,31.5,18.28,41.0461111111,15.6,38.1566666667,-2.9,763.95,91.5,1.0,47.5,-4.15,13.9662272297,13.9662272297
50,20,17.79,37.8266666667,16.79,37.1633333333,18.2,38.8633333333,16.79,36.29,16.265,46.1133333333,-3.1633333333,90.6333333333,15.7877777778,31.4327777778,18.205,40.8088888889,15.6,37.9666666667,-2.4333333333,764.0333333333,91.0,1.0,49.6666666667,-3.7666666667,37.1891428018,37.1891428018
40,10,17.79,37.7,16.79,37.03,18.1333333333,38.79,16.8233333333,36.5,16.285,45.7611111111,-3.03,91.0266666667,15.7205555556,31.39,18.2,40.655,15.6,37.7666666667,-1.9666666667,764.1166666667,90.5,1.0,51.8333333333,-3.3833333333,43.5374200461,43.5374200461
30,20,17.79,37.7,16.8233333333,37.0,18.1,38.6633333333,16.9633333333,36.76,16.28,45.4294444444,-2.9,91.2266666667,15.7022222222,31.3733333333,18.2,40.515,15.6,37.59,-1.5,764.2,90.0,1.0,54.0,-3.0,19.0185062587,19.0185062587
20,0,18.7,37.79,17.6,37.7,19.1,40.4,16.3566666667,38.2,16.6,46.9277777778,-2.1266666667,92.7,16.29,32.9,18.6277777778,45.9916666667,16.0,43.09,-1.3,763.4,84.0,2.0,65.0,-3.7,5.0027454854,5.0027454854
30,0,18.6666666667,38.0,17.6,37.79,19.0,40.1633333333,16.29,38.2,16.5388888889,47.0,-2.1266666667,92.7666666667,16.28,32.8877777778,18.6111111111,46.0183333333,16.0,43.09,-1.2166666667,763.3833333333,83.5,2.1666666667,57.5,-3.7,41.6295418516,41.6295418516
70,10,18.6,38.06,17.6,37.8633333333,18.9266666667,40.03,16.29,38.2,16.5222222222,47.025,-1.95,93.1,16.28,32.8877777778,18.6111111111,45.6566666667,16.0,43.09,-1.1333333333,763.3666666667,83.0,2.3333333333,50.0,-3.7,22.5277088932,22.5277088932
